Name: “Table 1 of 1 on page 112 of 138”,Name: “Table 1 of 1 on page 112 of 138”,Name: “Table 1 of 1 on page 112 of 138”,Name: “Table 1 of 1 on page 112 of 138”,Name: “Table 1 of 1 on page 112 of 138”,Name: “Table 1 of 1 on page 112 of 138”,Name: “Table 1 of 1 on page 112 of 138”
Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112
,,,,,,
,,,,,,
,,,,,,107
,,Travel Time to Work- Southampton,Travel Time to Work- Southampton,,,
"20,000",,,,,,
,"18,582","18,731",,,"18,570",
"18,000",,,"17,550","17,482",,
"16,000",,,,,,
"14,000",,,,,,
"12,000",,,,,,
,,,"Comparing 2010 to 1970,",,,
,,the number of persons did not increase,the number of persons did not increase,,,
,,,,,,Population
"10,000",,while the number of households increased significantly.,while the number of households increased significantly.,,,
,,,,,,Households
"8,000",,,,,,
,,,,,"6,719",
,,,,"6,279",,
,,,"6,009",,,
,,"5,774",,,,
"6,000",,,,,,
,"4,920",,,,,
"4,000",,,,,,
"2,000",,,,,,
0,,,,,,
,Year 1970,Year 1980,Year 1990,Year 2000,Year 2010,
,,Data Source: HRTPO analysis of US Census data.,,,,
HistoricJaalmAesnCalityys/isWiolfl iaCmesnbsuursg /TYroarnksTproarntsaptoirotnatiDoantSatudy,HistoricJaalmAesnCalityys/isWiolfl iaCmesnbsuursg /TYroarnksTproarntsaptoirotnatiDoantSatudy,HistoricJaalmAesnCalityys/isWiolfl iaCmesnbsuursg /TYroarnksTproarntsaptoirotnatiDoantSatudy,,,,
